10.220.121.33 - - [20/Jun/2019:09:13:03 -0400] "GET /BannerAdmin/runtime/js/doT.min.js?v=4.4.145.1 HTTP/1.1" 200 1565
10.220.121.33 - - [20/Jun/2019:09:13:03 -0400] "GET /BannerAdmin/runtime/js/big.min.js?v=4.4.145.1 HTTP/1.1" 200 3187
10.220.121.33 - - [20/Jun/2019:09:13:04 -0400] "GET /BannerAdmin/runtime/js/jquery.ui.touch-punch.min.js?v=4.4.145.1 HTTP/1.1" 200 1291
10.220.121.33 - - [20/Jun/2019:09:13:04 -0400] "GET /BannerAdmin/runtime/js/defiant.min.js?v=4.4.145.1 HTTP/1.1" 200 4459
10.220.121.33 - - [20/Jun/2019:09:13:04 -0400] "GET /BannerAdmin/runtime/js/jquery.frames.min.js?v=4.4.145.1 HTTP/1.1" 200 126003
10.220.121.33 - - [20/Jun/2019:09:13:05 -0400] "GET /BannerAdmin/config.xml?v=4.4.145.1 HTTP/1.1" 200 13406
10.220.121.33 - - [20/Jun/2019:09:13:05 -0400] "GET /BannerAdmin.ws/saml/login/initialize HTTP/1.1" 302 -
10.220.121.33 - - [20/Jun/2019:09:13:06 -0400] "GET /BannerAdmin/runtime/img/loader.gif HTTP/1.1" 200 2608
10.220.121.33 - - [20/Jun/2019:09:13:08 -0400] "POST /BannerAdmin.ws/rest-services/message/ HTTP/1.1" 200 1071
10.220.121.33 - - [20/Jun/2019:09:13:09 -0400] "GET /BannerAdmin/app/flat/package.json?t=1561036388900 HTTP/1.1" 200 1897
10.220.121.33 - - [20/Jun/2019:09:13:09 -0400] "GET /BannerAdmin/app/flat/nls/config.json?v=1.0.201903261020 HTTP/1.1" 200 373
10.220.121.33 - - [20/Jun/2019:09:13:09 -0400] "GET /BannerAdmin HTTP/1.1" 302 -
10.220.121.33 - - [20/Jun/2019:09:13:09 -0400] "GET /BannerAdmin/app/flat/nls/en/messages.js?v=1.0.201903261020 HTTP/1.1" 200 2772
10.220.121.33 - - [20/Jun/2019:09:13:09 -0400] "GET /BannerAdmin/ HTTP/1.1" 200 1227
10.220.121.33 - - [20/Jun/2019:09:13:09 -0400] "GET /BannerAdmin/app/flat/nls/en/formats.js?v=1.0.201903261020 HTTP/1.1" 200 355
10.220.121.33 - - [20/Jun/2019:09:13:09 -0400] "GET /BannerAdmin/runtime/css/frames-loader.min.css HTTP/1.1" 200 711
10.220.121.33 - - [20/Jun/2019:09:13:10 -0400] "GET /BannerAdmin/app/base/vendor/bootstrap/js/bootstrap.js?v=1.0.201903261020 HTTP/1.1" 200 14005
10.220.121.33 - - [20/Jun/2019:09:13:10 -0400] "GET /BannerAdmin/app/base/vendor/jquery.hotkeys/js/jquery.hotkeys.js?v=1.0.201903261020 HTTP/1.1" 200 1864
10.220.121.33 - - [20/Jun/2019:09:13:10 -0400] "GET /BannerAdmin.ws/saml/login HTTP/1.1" 302 -
10.220.121.33 - - [20/Jun/2019:09:13:10 -0400] "GET /BannerAdmin/app/base/vendor/es6-promise.min.js?v=1.0.201903261020 HTTP/1.1" 200 2546
10.220.121.33 - - [20/Jun/2019:09:13:11 -0400] "GET /BannerAdmin/app/base/vendor/html2canvas.min.js?v=1.0.201903261020 HTTP/1.1" 200 40569
10.220.121.33 - - [20/Jun/2019:09:13:11 -0400] "GET /BannerAdmin/app/base/js/app.js?v=1.0.201903261020 HTTP/1.1" 200 1040
10.220.121.33 - - [20/Jun/2019:09:13:11 -0400] "GET /BannerAdmin/app/base/js/workspace.js?v=1.0.201903261020 HTTP/1.1" 200 4145
10.220.121.33 - - [20/Jun/2019:09:13:11 -0400] "POST /BannerAdmin.ws/saml/SSO HTTP/1.1" 302 -
10.220.121.33 - - [20/Jun/2019:09:13:12 -0400] "GET /BannerAdmin/app/base/js/workspace.menu.js?v=1.0.201903261020 HTTP/1.1" 200 1492
10.220.121.33 - - [20/Jun/2019:09:13:12 -0400] "GET /BannerAdmin.ws/ HTTP/1.1" 200 326
10.220.121.33 - - [20/Jun/2019:09:13:12 -0400] "GET /BannerAdmin/app/base/js/errors.js?v=1.0.201903261020 HTTP/1.1" 200 1759
10.220.121.33 - - [20/Jun/2019:09:13:12 -0400] "GET /BannerAdmin/runtime/js/bootstrap.js?1561036392311 HTTP/1.1" 200 1863
10.220.121.33 - - [20/Jun/2019:09:13:12 -0400] "GET /BannerAdmin/app/flat/js/app.js?v=1.0.201903261020 HTTP/1.1" 200 4259
10.220.121.33 - - [20/Jun/2019:09:13:12 -0400] "GET /BannerAdmin/runtime/js/jquery/1.8.3/jquery.min.js?t=1561036392605 HTTP/1.1" 200 41466
10.220.121.33 - - [20/Jun/2019:09:13:12 -0400] "GET /BannerAdmin/app/flat/js/appnav.js?v=1.0.201903261020 HTTP/1.1" 200 4042
10.220.121.156 - - [20/Jun/2019:09:13:12 -0400] "GET /BannerAdmin HTTP/1.1" 302 -
10.220.121.33 - - [20/Jun/2019:09:13:13 -0400] "GET /BannerAdmin/app/flat/js/toolbar.js?v=1.0.201903261020 HTTP/1.1" 200 920
10.220.121.33 - - [20/Jun/2019:09:13:13 -0400] "GET /BannerAdmin/app/flat/js/workspace.js?v=1.0.201903261020 HTTP/1.1" 200 6142
10.220.121.33 - - [20/Jun/2019:09:13:13 -0400] "GET /BannerAdmin/runtime/js/bootstrap.json?t=1561036392605 HTTP/1.1" 200 1244
